YEAR,MONTH,DAY,TMIN,TMAX,TAVG,RHMIN,RHMAX,RHAVG,VPMIN,VPMAX,VPAVG,WIND,W_DIR,TOTALSOLAR,AVG_B_PRESS,PPFD
2016,2,23,9.1,11.7,10.4833333,86,100,95.7083333,11.4,13.22,12.10875,1.0125,213.041667,96.7,93.1875,72.1941667
2016,2,24,1.1,14.4,8.95833333,62,96,81.5,4.82,13.91,9.72583333,2.84166667,236.791667,171.5,92.0916667,116.405833
2016,2,25,-0.3,3.9,2.1875,51,81,65,3.95,5.59,4.63416667,2.14166667,185.833333,138.5,93.25,91.9908333
2016,2,26,-3,8.1,1.28571429,31,90,62.3809524,3.24,4.96,4.02,1.98095238,176.380952,214.4,93.9666667,196.736667
2016,2,27,-5.3,12.4,2.10416667,18,99,70.4583333,2.37,6.08,4.46583333,1.15833333,197.083333,450.3,94.1291667,291.307917
2016,2,28,-4.1,20.1,5.84583333,15,99,66.7083333,3.22,7.09,5.22,1.2125,170.166667,453,93.9916667,296.341667
2016,2,29,2.3,20.4,11.1083333,25,93,59.8333333,5.7,9.17,7.31041667,1.70416667,229.916667,430.3,93.6708333,285.958333
2016,3,1,0.4,16.4,8.64166667,51,99,84.2083333,6.17,15.06,9.54125,1.375,173.125,171.9,93.5125,117.297083
2016,3,2,-2.5,7.8,2.725,33,98,71.4583333,2.94,8.86,5.18875,1.7,136.583333,451,93.6458333,297.77375
2016,3,3,-3.7,6.1,0.233333333,42,99,85.7083333,3.64,6.36,5.215,0.975,131.583333,119.7,93.7708333,85.3020833
2016,3,4,-1.7,12.1,3.64583333,41,99,83.2083333,5.26,8.33,6.30875,1.20416667,173.541667,374.3,93.6833333,252.1875
2016,3,5,-3.5,14.9,4.85416667,33,99,75.5833333,4.66,8.51,6.20125,1.17083333,158.416667,433.4,93.9583333,286.917083
2016,3,6,-0.4,19.1,8.275,8,90,54.25,1.8,7.65,5.14,1.50833333,156.125,496.8,94.2,320.07875
2016,3,7,-2.1,18.5,7.25833333,20,99,67.75,4.04,7.95,6.1325,1.24583333,175.125,403,94.5083333,266.662917
2016,3,8,0.6,21.9,11.775,24,99,68.1,5.97,11.03,8.6755,1.455,140.6,355.9,94.385,288.9225
2016,3,9,7.4,21.8,14.5291667,43,98,71.5416667,9.7,13.54,11.3833333,1.7375,167.916667,479.1,94.2791667,326.095417
2016,3,10,10.7,22.1,17.15,47,96,70.1666667,11.88,16.55,13.3654167,1.8875,205.916667,457,94.2041667,315.9025
2016,3,11,9.9,25,16.7916667,40,99,78.1666667,12.03,16.97,14.22625,1.03333333,197.208333,314.6,94.2,226.384167
2016,3,12,9.9,24.6,16.7083333,32,99,72.7916667,9.49,16.9,13.0929167,1.22083333,205.833333,313,94.0583333,220.163333
2016,3,13,10,21.9,16.1958333,51,99,82.8333333,12.05,18.33,15.0404167,1.2875,167.916667,159.2,93.3166667,118.45375
2016,3,14,7.4,22.1,13.1166667,46,100,86.2916667,10.23,15.81,12.7183333,1.3625,153.458333,265.9,93.0958333,186.38625
2016,3,15,6.3,26.3,14.6791667,22,100,73.875,7.37,15.52,11.1233333,1.25,205.541667,512.5,93.2291667,350.293333
2016,3,16,6,25.5,16.4583333,10,95,54.875,2.84,15.45,8.90833333,1.62083333,183.75,467.5,93.3458333,315.752917
2016,3,17,1.1,22.7,11.3916667,12,96,54.625,3.05,8.74,6.07,1.0875,182.125,493.9,93.5125,329.160417
2016,3,18,2.4,21.9,12.1791667,17,89,50.0416667,3.79,8.9,6.16291667,1.16666667,160.5,489.7,93.475,333.080417
2016,3,19,4.9,21.1,12.8375,41,87,67.4583333,6.85,12.55,9.91583333,1.20833333,172.5,209.1,93.1833333,151.30625
2016,3,20,2.4,10.7,5.74166667,41,88,69.625,4.72,7.74,6.355,1.44166667,185.333333,281.6,93.3875,195.918333
2016,3,21,-1.6,10.7,3.8375,26,87,50.6666667,3.04,5.02,3.87375,2.15833333,76.7083333,556.9,94.0708333,368.535417
2016,3,22,-4.1,20,6.74583333,10,98,57.75,2.14,6.48,4.68333333,1.27083333,32.4583333,564.4,94.3041667,373.307083
2016,3,23,-0.5,21.4,10.1833333,15,96,60.4583333,3.58,9.39,6.61875,1.5375,322.541667,558.5,94.0541667,370.299583
2016,3,24,7.2,19,13.775,50,97,74.9583333,9.1,15.25,11.6775,1.76666667,346.5,276.8,93.5166667,192.599583
2016,3,25,6.1,22.3,14.925,15,98,63.3333333,3.78,14.93,9.91583333,1.49166667,346.958333,503.4,93.1958333,339.870833
2016,3,26,2,19.2,11.3791667,48,99,81.0833333,6.91,14.9,10.95125,1.0875,343.125,267.6,94.0375,194.152917
2016,3,27,12.2,18.2,14.575,73,99,92,13.94,16.53,15.205,0.9875,346.541667,94.7,93.9208333,76.905
2016,3,28,5.1,20.6,14.4083333,10,99,55.6666667,2.15,15.13,8.5975,1.75833333,347.875,585.7,93.525,389.062917
2016,3,29,0.1,20.6,9.59583333,19,96,60.9166667,4.17,8.69,6.34583333,1.4125,282.583333,585.2,94.0041667,393.910417
2016,3,30,2.2,19.5,12.1375,27,96,56,5.11,11.27,7.12666667,1.75833333,164.916667,531.3,94.2666667,358.87125
2016,3,31,12.1,17,14.7666667,69,99,88,11.24,17.71,14.7679167,1.82083333,342.833333,92.3,93.4291667,73.825
2016,4,1,12.7,23.7,17.1,39,100,82.0833333,11.19,19.33,15.5304167,1.16666667,209.958333,289.8,92.9916667,209.247083
2016,4,2,6.7,15.3,11.8958333,25,98,51.0833333,3.99,14.11,6.93291667,2.1,17.125,600.1,92.9458333,403.429167
2016,4,3,4,20.4,10.9958333,15,85,35.9583333,1.61,8.11,4.44708333,2.04583333,3.45833333,602.5,93.7333333,407.57
2016,4,4,0.1,23,12.4,18,97,53.7083333,4.07,9.46,6.58208333,1.575,58.5416667,601.1,93.7583333,406.714167
2016,4,5,3.6,19.3,12.0333333,10,73,34.75,2.09,7.24,4.38166667,2.02916667,3.58333333,621.8,94.1083333,415.027917
2016,4,6,1.3,13.2,8.04166667,36,98,58.625,3.96,10.56,6.2875,1.85,5.5,391.8,94.0125,263.147083
2016,4,7,3.4,17,9.425,33,99,75.9166667,6.01,10.81,8.4675,1.76666667,195.708333,450.3,92.8791667,310.897083
2016,4,8,1.5,12.2,7.50416667,26,99,60.9583333,4.27,8.33,5.96875,1.7,212.041667,404.7,93.1916667,274.765
2016,4,9,-1,11.5,6.49583333,13,77,33.8333333,1.35,5.81,3.04708333,2.14166667,184.875,644.5,93.675,425.9175
2016,4,10,-3.1,13.8,5.75416667,24,86,52.2916667,3.41,6.36,4.42791667,1.45833333,128.708333,388,94.4708333,273.32
2016,4,11,1.8,19.6,11,35,98,73.9583333,5.78,14.38,9.61791667,1.54583333,170.916667,426.1,94.225,300.876667
2016,4,12,6.1,21.5,14.8333333,38,97,74.6666667,8.41,16.03,12.2616667,1.475,180.666667,424.6,93.9125,304.2825
2016,4,13,5.1,19.2,12.2666667,37,96,64.4166667,6.88,10.28,8.69708333,1.29166667,136.041667,478.8,94.2166667,329.867083
2016,4,14,7.5,20.5,13.4625,32,90,61.625,7.64,10.66,9.02291667,1.49583333,219.25,396.4,94.1541667,298.303182
2016,4,15,3.6,19.4,11.2041667,14,93,55.375,2.85,9.19,6.36375,1.4625,222.5,565.6,94.3333333,546.222083
2016,4,16,4.1,21.7,12.1041667,22,91,54.5833333,4.64,8.84,6.87,1.37916667,194.583333,636.5,94.5833333,622.761667
2016,4,17,0.4,24.4,12.4541667,17,97,53.625,4.72,9.21,6.4625,1.24166667,175.208333,647.4,94.7958333,626.212917
2016,4,18,2.2,27.8,14.9458333,14,97,55.0416667,5,10.79,7.67083333,1.12916667,172.416667,639.3,94.5958333,617.271667
2016,4,19,5.2,27.9,17,14,97,53.0833333,4.77,12.05,8.51666667,1.07083333,163.666667,513.9,94.1791667,497.040833
2016,4,20,11.6,26.3,19.0166667,20,81,48,6.5,12.62,9.56541667,1.4,224.625,624.2,94.0041667,600.211667
2016,4,21,11.4,21.9,16.4166667,43,99,69.6666667,9.91,16.02,12.6841667,1.475,202.916667,399.3,93.9208333,392.434583
2016,4,22,10.8,18.3,14.1333333,76,100,94.7916667,12.81,17.7,15.2654167,0.845833333,155.333333,171.6,93.575,180.5375
2016,4,23,8.2,21.9,14.1208333,35,100,76.1666667,9.13,14.23,11.56625,1.30833333,198.583333,598.6,93.575,573.460833
2016,4,24,3.9,25.2,14.4708333,28,100,68.7916667,8,13.25,10.1579167,1.2125,174.916667,668.8,93.825,637.485417
2016,4,25,7.6,25.1,16.1333333,35,100,72.3333333,10.27,15.17,12.30125,1.225,193.583333,542,93.7375,523.129167
2016,4,26,11.3,27.1,18.1166667,33,99,74.875,11.49,18.7,14.6795833,0.9625,202.541667,387.2,93.4,379.393333
2016,4,27,11.4,26.1,17.7375,40,99,84.7083333,13.27,22.89,16.7725,0.825,166.375,380.3,93.2666667,366.80375
2016,4,28,12.9,27.2,19.2166667,19,100,70.0833333,6.58,20.42,14.1941667,1.275,209,627,93.3708333,596.112083
2016,4,29,11,28.7,19.3,22,95,61.6666667,7.88,17.99,12.4004167,1.24166667,188.458333,591.8,93.6291667,560.97375
2016,4,30,11.2,26.5,17.3875,41,99,82.625,12.25,22.02,16.0675,1.04166667,212.833333,316.5,93.7083333,303.887917
2016,5,1,15.5,26.2,19.1875,47,100,88,15.56,23,19.1954167,0.983333333,146.083333,387.8,93.6875,371.445417
2016,5,2,12.3,25.5,17.5458333,55,100,91.125,14.25,25,18.2025,0.8875,182.75,370.3,93.5958333,355.22
2016,5,3,8.9,22.4,16.4125,37,100,81.1666667,9.39,20.27,14.5958333,1.04166667,172.416667,477.6,93.15,457.680833
2016,5,4,5.3,18.9,11.7958333,28,100,67.875,5.97,11.37,8.7925,1.46666667,187.458333,605,92.8,556.755417
2016,5,5,4.5,12.5,8.80833333,47,97,66.7916667,5.93,9.38,7.47041667,2.09166667,172.083333,474.3,92.7625,435.212083
2016,5,6,6.8,17,11.5458333,36,89,60.625,6.57,9.34,7.94208333,1.70416667,195.416667,569.7,93.2458333,525.2525
2016,5,7,3.5,25,15.1625,28,99,64.125,7.74,14.09,10.3004167,1.24166667,154.375,624.5,93.3375,585.24125
2016,5,8,12.9,27.8,20.3208333,26,88,56.3333333,9.52,15.73,12.6995833,1.45833333,196.458333,655.7,93.525,623.890417
2016,5,9,11.6,25.3,17.725,35,95,67.6666667,7.87,17.78,13.0641667,0.933333333,170.958333,348.3,93.9125,330.49875
2016,5,10,13.2,25,18.725,40,97,69.25,10.93,17.3,14.5533333,1.25833333,156.333333,530.9,94.0583333,505.435
2016,5,11,12.9,28.9,19.6625,33,99,75.25,12.65,21.81,16.2891667,0.845833333,175.25,536.2,94.0583333,512.378333
2016,5,12,11.8,27,17.6208333,42,100,86.7916667,13.69,23.19,17.1495833,0.8375,147.083333,423.9,93.9541667,405.055
2016,5,13,8.5,23.4,16.9791667,28,100,74.375,7.93,18.09,13.7633333,1.2625,153.75,669.4,93.6458333,624.602917
2016,5,14,4.9,23.5,14.1291667,24,100,65.0833333,5.97,14.37,9.68833333,1.36666667,176.083333,619.3,93.5083333,576.320833
2016,5,15,1.5,18.8,10.2666667,19,98,59.6666667,4.08,8.44,6.66166667,1.29583333,163,690.3,93.8916667,640.915
2016,5,16,2,20.7,12.1333333,32,98,65.5,6.7,11.91,8.68541667,1.11666667,151.166667,607.8,94.2375,572.287083
2016,5,17,12,21.8,15.7833333,65,100,88,10.75,20.45,15.7954167,0.708333333,210.5,270,93.9875,262.240833
2016,5,18,10.6,26.5,18.2458333,43,100,82.0833333,12.64,22.17,16.78375,0.745833333,183.208333,532.6,93.625,505.514583
2016,5,19,14.3,22.2,17.1083333,67,99,87.5833333,15.03,19.43,16.9816667,1.29166667,139.958333,441,93.7791667,425.89125
2016,5,20,13.5,16,14.9375,85,99,92.125,14.54,17.06,15.5929167,1.0625,224.208333,78.8,93.95,83.7354167
2016,5,21,12.7,24,17.25,46,100,77.7916667,11.3,20.33,14.9454167,1.325,74,526.4,93.5375,496.330417
2016,5,22,8,21.1,15.825,33,97,61.5416667,8,13.21,10.535,1.93333333,81.4166667,670.6,93.4916667,619.8625
2016,5,23,5.3,24.9,14.9666667,21,100,68.5,5.99,14.59,10.4679167,1.23333333,166.5,703.6,93.6291667,640.819167
2016,5,24,6.5,27,15.9541667,31,100,74.0416667,9.6,17.46,12.5766667,1.05,185.708333,681.4,94.0958333,618.730417
2016,5,25,8.2,27.3,17.6625,37,100,73.4166667,10.82,17.87,13.9741667,1.02916667,179.041667,595.7,94.3541667,538.27125
2016,5,26,12,28.1,18.8416667,36,99,79.875,13.37,21.94,16.8479167,0.945833333,182.291667,441.7,94.1666667,397.814167
2016,5,27,14.5,25.6,19.4666667,55,100,83.7083333,16.29,22.1,18.6054167,1.04583333,187.875,455.7,94.0291667,415.595833
2016,5,28,13,27.3,19.9583333,31,100,71.7916667,10.5,20.17,15.56375,1.07083333,210.833333,697.2,94.1,616.0325
2016,5,29,13.6,26.8,19.5583333,51,99,82.0833333,15.32,22.73,18.2808333,0.854166667,182.125,419.6,93.9875,400.02125
2016,5,30,11.9,30,20.5,28,100,72.125,11.61,21.28,16.0754167,1.10833333,184.583333,679.8,93.6666667,615.247917
2016,5,31,11.6,28.9,19,42,100,83.875,13.57,23.93,18.09625,0.9625,166.75,532.3,93.6458333,495.738333
2016,6,1,14.4,26.4,18.7375,60,100,91.75,16.16,25.33,19.7975,0.983333333,194.625,407.6,93.8458333,344.585417
2016,6,2,14.1,26.4,19.0083333,57,100,92,15.97,26.29,20.1683333,0.8125,195.291667,337.4,93.9333333,303.4575
2016,6,3,15.9,29,20.6875,45,100,86.4583333,17.82,25.71,20.71125,0.908333333,193.875,523.5,93.8833333,481.219583
2016,6,4,14.4,29.1,20.5958333,45,100,87.1666667,16.27,27,20.7358333,0.979166667,196.541667,458,93.6583333,417.75
2016,6,5,17.7,26.1,20.0666667,59,100,93.9166667,19.54,25.32,21.9354167,0.920833333,158.791667,296.6,93.3625,277.361667
2016,6,6,15,25.5,19.5958333,59,100,91.3333333,16.89,25.42,20.72,0.7,172.541667,313.8,93.2458333,291.60625
2016,6,7,11.6,27.2,19.5,32,100,73.0833333,10.9,22.08,15.3958333,1.42083333,189.041667,681,92.9833333,621.02
2016,6,8,8.6,27.1,17.2916667,21,100,65.5,7.16,14.89,11.49,1.31666667,188.541667,736,93.4625,658.369167
2016,6,9,7.3,27.6,17.3541667,39,100,76.1666667,10.16,20.96,14.3820833,1.01666667,149.958333,683.5,93.8041667,620.74125
2016,6,10,10.1,29.9,19.8625,33,100,74.5833333,11.92,21.5,16.2158333,1.00833333,167.916667,685.8,94.0041667,634.346667
2016,6,11,12.7,31.7,21.4333333,33,100,74.25,14.53,23.75,17.78,0.95,189.541667,666.7,94.1166667,610.92375
2016,6,12,13.1,31.1,21.9208333,26,100,71.5,11.25,24.14,17.5033333,1.13333333,175.041667,663.4,93.8958333,604.7375
2016,6,13,14.8,32.5,23.3,32,100,74.0833333,14.92,26.14,19.88125,1.04583333,189.291667,679.1,93.5833333,622.94125
2016,6,14,16,32.7,23.2875,36,100,78.0416667,15.85,25.27,21.0554167,1.03333333,161.25,641.2,93.4791667,589.915833
2016,6,15,16.5,30.3,22.4916667,48,100,83.75,18.56,27.98,22.2466667,0.975,180.875,574.5,93.5041667,533.057917
2016,6,16,16.3,31.6,23.5083333,30,100,72.3333333,13.19,23.99,19.5995833,1.29166667,181.75,710.7,93.275,653.6875
2016,6,17,17.3,29.4,23.4708333,33,100,72.9583333,13.28,28.11,20.1858333,1.35416667,157.333333,657.9,93.2208333,603.262917
2016,6,18,14.5,26.8,21.3,42,91,67.4583333,13.39,20.37,16.695,1.2375,193.708333,560.4,94.175,510.88
2016,6,19,10.7,26.4,18.3666667,32,96,66.7916667,10.34,16.59,13.1345833,1.24166667,223.333333,680.2,94.7458333,613.392083
2016,6,20,8.7,29,18.7791667,33,100,75.0416667,11.2,21.27,15.5033333,0.983333333,187.5,647,94.5375,588.502083
2016,6,21,12.7,30.8,21.475,38,100,74.5833333,14.55,22.26,18.1916667,1.05416667,187.958333,632.8,94.0333333,583.972917
2016,6,22,15.6,31.2,23.2208333,46,100,78.8333333,17.65,28.03,21.7516667,0.966666667,165.708333,531,93.8875,487.302917
2016,6,23,16.9,31.6,23.8708333,43,100,76.875,18.76,25.98,21.7345833,1.08333333,186.666667,602.8,93.825,553.214167
2016,6,24,17.1,30.6,23.3708333,42,98,77.25,18.16,25.32,21.3591667,1.26666667,199.5,567.1,93.8416667,522.477083
2016,6,25,14.1,32.7,22.5208333,26,100,73.3333333,12.44,23.79,18.525,1.12916667,176.583333,664.5,94.0208333,609.855833
2016,6,26,17.1,30.2,22.2583333,54,100,81.875,18.82,26.31,21.4233333,1.21666667,194.75,591.9,94.1875,534.48125
2016,6,27,16.9,27.2,20.4083333,65,100,95.4583333,19.25,29.37,22.83875,0.8125,194.958333,322.7,94.0083333,293.3325
2016,6,28,15.2,28.9,20.8125,45,100,91.2916667,17.1,27.71,22.2554167,0.816666667,210.041667,381.2,93.7541667,352.84875
2016,6,29,12.1,29.3,20.0375,45,100,84.0833333,14.11,28.53,19.3691667,0.975,159.041667,568.8,93.6666667,510.653333
2016,6,30,13.4,29.8,20.7166667,40,100,83.75,15.24,26.65,20.04125,1.05,205.333333,534.2,93.6666667,474.755
2016,7,1,16.4,30.4,21.2875,39,100,86.375,16.35,29.03,21.2720833,0.904166667,179.958333,568.5,93.7125,517.637917
2016,7,2,14.4,31.3,21.8625,29,100,78.4583333,13.26,26.29,19.6295833,0.933333333,190.291667,665.8,93.8375,600.99125
2016,7,3,14.7,31.4,22.5625,37,100,81.2083333,16.63,27.51,21.5883333,0.8875,205.583333,585.3,93.8375,531.362917
2016,7,4,17.1,30.7,23.1416667,48,99,84.375,19.32,30.38,23.3804167,0.9875,206.125,482.6,93.8125,435.022083
2016,7,5,18.1,30.3,23.2458333,49,100,84.0833333,20.02,30.41,23.3270833,1.2,150.125,582.8,93.75,535.002083
2016,7,6,17.7,30.6,22.5625,50,100,84,19.49,29.76,22.3308333,1.14583333,157.875,577.7,93.8541667,532.6325
2016,7,7,16.9,30.2,22.5083333,48,100,83.5,19.19,27.45,22.0308333,1.3125,159.958333,546.1,93.6958333,501.13625
2016,7,8,16.7,31.7,23.0208333,45,100,83.1666667,17.79,30.47,22.5583333,1.25833333,124.166667,624.4,93.7666667,569.67375
2016,7,9,16.7,29.8,21.9333333,50,100,85.1666667,18.8,27.6,21.9954167,1.12083333,172.291667,461.6,93.75,422.4025
2016,7,10,16,30.4,21.6916667,31,100,80.2916667,13.21,26.24,20.1504167,0.9875,184.458333,600.9,93.7958333,550.57375
2016,7,11,14.3,30.9,21.6083333,38,100,83.25,16.12,28.71,21.0475,0.904166667,158.458333,502.5,93.9375,457.972083
2016,7,12,16.1,30.1,22.1416667,42,100,84.25,16.89,27.97,21.8495833,1.02916667,187.291667,627.6,94.0291667,570.682083
2016,7,13,15.6,30.2,20.5625,50,100,90.375,17.59,27.35,21.5725,0.979166667,179.916667,470.2,94.1541667,425.977083
2016,7,14,16.5,31.3,21.95,39,100,87.5833333,17.45,30.86,22.7533333,0.945833333,171.791667,566.6,93.925,511.175417
2016,7,15,15.4,29.7,20.2875,49,100,90.0416667,17.45,27.08,21.1116667,0.929166667,176.833333,407.5,93.8833333,372.1975
2016,7,16,16.1,29.7,21.7041667,48,100,87.6666667,18.18,29.52,22.40625,0.929166667,175.625,548.2,94.0041667,493.06
2016,7,17,16.2,28.3,20.95,56,100,93.25,18.26,31.3,23.09375,0.9125,185.708333,384.9,94.3958333,345.334167
2016,7,18,17.5,30.8,22.4458333,52,100,89.4166667,19.93,32.14,24.0625,0.908333333,179.958333,524.1,94.4375,472.040833
2016,7,19,15.9,31,22.4958333,40,100,86.0833333,17.61,30.25,23.0404167,0.8875,186.041667,587.7,94.3666667,534.36125
2016,7,20,16.3,32,22.4,41,100,83.375,18.34,29.97,21.9741667,0.954166667,166.125,592.9,94.2875,538.58375
2016,7,21,16.6,29.6,21.8708333,63,100,88.2083333,18.68,31.64,23.0191667,0.9375,165.375,465,94.2083333,422.366667
2016,7,22,16.4,30.5,21.7416667,54,100,89,18.54,30.17,22.97625,0.891666667,163.5,496.5,94.0083333,446.305833
2016,7,23,17.3,30.8,22.4541667,49,100,87.125,19.62,29.21,23.2429167,0.904166667,162.583333,496,93.8208333,450.346667
2016,7,24,16.4,31.6,22.4375,42,100,87.5833333,18.41,31.17,23.4679167,0.933333333,184.208333,555.5,93.8833333,504.453333
2016,7,25,17.2,31.5,23.1125,50,100,88.7916667,19.58,32.31,24.7845833,0.866666667,167.958333,470.1,93.8875,422.6075
2016,7,26,19.2,31.8,23.7458333,44,100,87.875,20.33,30.64,25.4445833,0.866666667,191.875,509.4,93.8375,458.359583
2016,7,27,18.4,31.7,23.9541667,48,100,85.375,20.98,32.44,24.9820833,0.9375,188.458333,548.1,93.7583333,497.242917
2016,7,28,18.1,29.3,22.9,52,100,84.125,20.02,26.63,22.9458333,1.10833333,174.625,474.8,93.6125,431.046667
2016,7,29,18.7,30,23.2541667,47,100,84.5416667,19.59,29.03,23.6470833,0.920833333,187.291667,482.4,93.6333333,431.66375
2016,7,30,16.7,29.3,22.1458333,57,100,87.8333333,18.84,28.96,23.19625,0.858333333,179.916667,446.3,93.7333333,401.291667
2016,7,31,16,31.5,23.1375,39,100,82.8333333,17.46,28.3,22.8195833,0.945833333,183.458333,594.4,93.8125,542.229583
2016,8,1,18,28.7,22.2083333,62,99,92,20.3,31.34,24.58125,0.8875,179.5,409.3,94,366.570833
2016,8,2,17.1,28.3,21.4,67,100,92.875,19.37,30.53,23.6329167,0.829166667,194.75,355.5,93.9083333,319.353333
2016,8,3,16.8,31,23.1166667,41,100,84.7083333,18.26,29.16,23.4145833,0.929166667,205,588.2,93.725,529.87
2016,8,4,19.8,29.1,23.3208333,59,99,86.9166667,22.15,29.05,24.5020833,0.958333333,165.125,490.6,93.7416667,445.727917
2016,8,5,19,29.7,23.7291667,60,99,85.7083333,21.35,29.45,24.8341667,0.970833333,170.208333,491.2,93.6041667,437.484167
2016,8,6,16.5,30.5,22.325,54,100,88.9583333,18.69,30.95,23.7991667,0.979166667,184.375,451.1,93.5041667,404.24375
2016,8,7,17.3,31.7,23.1458333,47,100,86.625,19.72,30.64,24.1283333,0.916666667,195.083333,504.3,93.4458333,451.06875
2016,8,8,20.3,29,23.3125,57,100,88.0416667,22.42,27.99,24.7866667,1.04166667,196.75,467.9,93.5375,415.043333
2016,8,9,20.6,27.6,22.45,65,99,92.625,22.99,28.31,25.025,1.15416667,279,296.1,93.8958333,263.7075
2016,8,10,20.5,26.4,22.2,74,99,93.875,23.18,28.71,25.0366667,1.17916667,253.958333,276.8,94.1833333,243.655
2016,8,11,20.8,28.2,23.5708333,63,99,88.125,22.87,28.46,25.3466667,1.09166667,255.458333,398.1,94.0583333,349.994583
2016,8,12,19.2,27.8,22.7583333,67,99,93.0833333,21.95,30.4,25.6904167,0.795833333,207.708333,253.3,93.825,224.06625
2016,8,13,18.1,29.1,22.5166667,57,100,87.375,20.71,27.68,23.3429167,1.06666667,163.583333,503.4,93.8625,458.200417
2016,8,14,17.1,30.4,22.8166667,50,100,84.9166667,19.43,29.46,23.0395833,1.02083333,197.708333,575.5,94.0791667,514.647917
2016,8,15,17.5,29.6,23.0125,55,100,83.7916667,19.96,27.78,23.0154167,0.995833333,185.375,539.5,94.2791667,487.38125
2016,8,16,17.5,30.4,23.275,54,100,85.0416667,19.97,28.4,23.67375,1.025,171.458333,605.9,94.3375,547.492917
2016,8,17,17.6,29.2,21.75,59,100,94.25,20.13,29.59,24.4608333,0.808333333,184.291667,350.2,94.275,310.745
2016,8,18,17.1,29.1,21.2458333,59,100,92.8333333,19.36,29.24,23.2541667,0.920833333,178.166667,377.5,94.1,339.48625
2016,8,19,17.5,27.5,20.8875,64,100,94.4583333,20.08,28.15,23.2795833,0.783333333,169.833333,300.9,93.7833333,272.14125
2016,8,20,18.7,28.5,22.0208333,59,100,91.8333333,21.43,29.22,24.1429167,0.8375,186.625,333.9,93.4666667,301.052083
2016,8,21,18.8,27.1,21.3041667,64,100,94.375,21.57,28.33,23.8066667,0.866666667,155.083333,296,93.5583333,267.50125
2016,8,22,13.9,27.6,19.9,50,100,86.625,15.91,25.6,19.7804167,1.025,186.375,540.1,94.1208333,466.7825
2016,8,23,13.5,27.8,20.0625,54,100,87.2083333,15.42,25.08,20.1466667,1,201.583333,508.2,94.5083333,440.685833
2016,8,24,15.7,27.8,20.9875,61,100,88.7083333,17.83,26.51,21.8266667,0.908333333,140.708333,352.2,94.4791667,306.854167
2016,8,25,15.4,31.4,21.9083333,46,100,88.0416667,17.44,29.35,22.7379167,0.791666667,194.041667,495.8,94.2,441.429583
2016,8,26,16.9,31.4,23,49,100,86.6666667,19.16,30.02,23.9629167,0.929166667,200.833333,494,94.0666667,434.8325
2016,8,27,16.5,30.6,22.775,50,100,85.5,18.7,30.21,23.2141667,0.929166667,213.916667,530,94.1,457.73625
2016,8,28,16.5,29.5,21.2958333,59,100,92.1666667,18.71,29.4,23.2491667,0.925,189.791667,322.6,94.2166667,280.7475
2016,8,29,13.6,29.4,20.3916667,46,100,87.5,15.6,27.99,20.6791667,0.895833333,180.5,532.2,94.15,464.0675
2016,8,30,13.9,29.9,20.8083333,41,100,82.875,15.86,25.31,19.6516667,0.875,186.541667,579.8,93.9875,508.100417
2016,8,31,14.5,29.8,21.4833333,46,100,84.75,16.5,26.94,21.1920833,0.866666667,157.25,552.8,93.6583333,492.878333
2016,9,1,16.3,30,21.2208333,50,100,89.625,18.41,28.63,22.3816667,0.916666667,176.708333,410.4,93.475,366.939167
2016,9,2,15,25.1,19.3208333,61,100,92.25,16.87,23.72,20.57625,0.808333333,199.333333,142.3,93.4875,132.017083
2016,9,3,12.9,27.9,18.7708333,45,100,88.2916667,14.92,24.18,18.8516667,0.9125,183.833333,463,93.9333333,396.66125
2016,9,4,15,27.5,19.6333333,47,99,84.7916667,16.51,23.6,18.9470833,0.916666667,172.75,427.6,94.2875,374.19125
2016,9,5,12.1,29.2,19.2708333,40,100,85.5833333,14.12,24.17,18.6208333,0.866666667,168.541667,515.2,94.4166667,454.060417
2016,9,6,11.8,30.1,19.2583333,32,100,84.2916667,12.73,25.22,18.2045833,0.845833333,192,543.4,94.4083333,474.473333
2016,9,7,11.5,30.4,19.5833333,35,100,83.5416667,13.64,24.58,18.46125,0.870833333,183.958333,545.4,94.2875,483.875833
2016,9,8,12.5,30.9,19.6166667,37,100,86.9583333,14.55,26.81,19.5870833,0.7625,197.125,419.7,93.9958333,382.718333
2016,9,9,13.5,30,20.0166667,46,100,88.4166667,15.56,27.82,20.5833333,0.733333333,188.625,393.1,93.9333333,361.6075
2016,9,10,13.5,30,20.6625,38,100,82.25,14.91,25.38,19.2975,0.879166667,180.583333,501.8,93.9166667,456.915
2016,9,11,14.5,28.9,20.0791667,54,100,87.75,16.28,25.37,20.3154167,0.941666667,191.375,446.1,94,404.950833
2016,9,12,12.8,29.5,20.0583333,53,100,86.9166667,14.79,27.32,20.2241667,0.929166667,187,476.3,94.0708333,424.485417
2016,9,13,13.5,28.5,20.5291667,48,100,83.0416667,15.42,24.36,19.4720833,0.9375,185.583333,514.4,94.2291667,460.78125
2016,9,14,14.8,30.4,21.0791667,42,100,84.1666667,16.87,24.58,20.3708333,0.8625,166.708333,475.2,94.1166667,422.58375
2016,9,15,13.8,30.8,20.8833333,35,100,81.0416667,14.07,23.92,19.0358333,0.908333333,191.958333,522.3,94.0291667,462.401667
